id,clean_text,sentiment
90wZz0thye4_1,teach sociology different classes pop culture sociology department ryerson,2
RChkXDS8ulE_4,uh know anytime hear uh much regard volunteering um probably gonna uh uh good quality indicator youve,2
5PqwxUYIe3c_18,again dont hide hip hold arm intention lift drop,2
TYJzg5IJN8o_1,the two chairs john podesta formerly chief staff president clinton pete rouse formerly chief staff senator obama senate,2
E0g6nae4Ae4_33,show maybe tell problems see help ask questions,2
tkzdanzsA0A_8,this like awesome birthday cake,2
oPvUDLhTrjI_13,so multicultural society these incredible cultures bring multi,2
262226_0,expotv lets talk tyler perrys meet browns,2
24xayGF5yYA_1,im glad youre today want talk something little meta making videos every week,2
j1m6ctAgjsM_34,and ceo bounce different meetings day,2
XXvSLz8QmGk_9,ome advanced others put free,2
aa0J1AXSseY_6,so lets great semester look forward seeing stories,2
Uc-0G7RRxoY_6,not notes wall anything person,2
SmftC-VAfYQ_4,whether twitter facebook etc thing kind search dig deep information simple fix,2
OEesmAnTpeA_0,actually many disadvantages extemporaneous speaking,2
vU0a4F36Ksw_6,now process research worked lot specific professors advisors helped refine thinking wanted go,2
vTAV6FThy30_0,hay name amanda wanted make quick video payday loans online experience ive personally know people call day loans online cash loans pretty much thing,2
97095_22,so like personal vendetta thing overall action packed,2
190740_5,and watched movie left stunned,2
ussfmzwftQ8_1,so first want apologize second wanna let know im super excited put lot videos coming weeks monthsand third love participation,2
TUY83eDK5jc_3,since audio something technically preview listening descriptions keywords important,2
ogGweZUAVtU_52,so assuming bought somebody else would call amortization similar depreciation amortize years,2
yp6Gd2NPwOU_9,ow information look staffs mental health go headsuporgau,2
9cxlcpbmrH0_16,its acknowledging something could happen doesnt individual move continue hope another day,2
367576_10,thought jason momoa good could expected thought actually fairly convincing conan looks actions,2
80627_6,laughter but didnt actors would give one,2
bBJ0BxmIocQ_3,when buy stock company youre essentially becoming part owner company,2
231025_7,love you,2
122842_1,this favorite star wars movies,2
J3-NEG8uoiE_1,this story young man named piscine patel pi whose family owns zoo india,2
kwkhYpCHWPw_16,highly suggest email questions concerns apply walmart job application,2
80855_10,hes uhh hes couple episodes,2
243646_8,umm theres movie see,2
f_ZJ7L14oYQ_30,my husband thinks im crazy absolutely love feel much better wear,2
PohW-isYMK0_18,if youre watching video blog anywhere blog page marybarbera,2
F59hwsm4Ld0_16,that number two,2
9PzZSheh10U_1,com customer experience video blog grow profits people,2
aFhc2ddipoM_16,darden natural home place practice research write believe feel strongly also put lot value good teaching,2
69824_3,this turtles movie terrible worst plot cliche collecting orbs stuff xxx ive ever seen life,2
LJGL2sGvSS0_21,they helped everything getting first llc way negotiating sale business,2
FfavRdRKsAQ_3,ive asked lead discussion world economic forum tianjin september around importance company culture,2
qJBQH14qtHc_7,you shahada belief god god prayer least five times day,2
fTNOAssiTYk_3,if investors around aligned business feel reach think putting position find ways,2
VDjnKdFxuBE_0,well think phd program really neat youre influencing become professor influencing mbas come classes,2
ULtBuI6nMaY_10,opponent would fall would feel better self untimely would know objective would lead best,2
mgovo8VYtvk_38,the story reader sees,2
LppEvM60-xo_11,again name david kent hope great day,2
c5AJbOd794U_7,yeah thats pretty much,2
uogwnZGb-iE_19,its really good experience around many creative individuals,2
13JpsLvddoY_6,congratulations quest winners thanks everyone participated drawing,2
SWHmteF5Rlk_10,before you leave our website hope youll be sure to register your support for health reform this year,2
0rE8jEvQW_I_3,tickets going going friday lunch door,2
267255_19,uhh couple cameo like appearances stutter players toronto maple leafs los angeles kings check want,2
zwRBZisdpQ0_12,check links wish best luck pert exam,2
JXYot3NDQn0_2,umber one population young people coming everybody knows going heart energy country innovation country,2
4HAC00EAdno_6,that really matters see points inequality holds one side,2
jNdvceZ4etc_6,todays meditation one protection,2
BNaRO9g8ugQ_1,silhan spent years pricewaterhousecoopers recently state local tax mampa leader southeast,2
30763_7,umm you really see interaction,2
74184_0,hi umm today product im going review dvd,2
266938_18,but know okay,2
231025_1,time review movie,2
W53uRqITk2I_0,religion even faith,2
3OuNMjZo5wg_1,objective know youre talking monologue want show little bit character journey show casting directors producers whoever audition panel youre actress carry show,2
unOeTDc2rlY_15,question hey soojin exactly team exercise thing work,2
oHff2W51wZ8_2,even image meme funny cartoon keep team space alive,2
60037_10,he replays day nothing day happened,2
Emi9cw9xa00_9,century buyers reach sellers unable satisfy needs online,2
8404_4,it great storyline actors great nothing bad movie,2
73449_13,its rated pgthirteen scifi violence brief sexuality language,2
cmJW6mkspkI_0,hi everyone im asma chairperson emro region would like wish happy new year,2
224772_4,umm but even uhh youve seen the chronicles narnia think the golden uhh compass providing action chronicles narnia missed none story line,2
LX2rT5C3sJs_6,we talk using content marketing part overall communication strategy using content marketing attract retain audiences using content marketing change influence behavior measuring effectiveness content marketing efforts,2
-3nNcZdcdvU_0,introduction speaker dr erma jean sims sonoma state university my name dr erma jean sims im member faculty school education sonoma state university,2
uYzZB4ccG1Q_2,this reach people thrive financially,2
30763_4,this favorite romantic comedy time,2
0DBfvvIVmqY_9,plan house tour,2
8404_6,sometimes little bit long umm really great movie,2
154449_2,im review movie taxi queen latifah jimmy fallon,2
MRU65o1odI4_4,so future really want document journey share please subscribe check twitter,2
RvIohowRPAk_0,pparently fireworks went totally freaked kuma something hes never done fuing bolt,2
wF8980oGklk_25,and thats makes teaching much easier,2
XDVkhOziCkg_2,im passionate sharing ways help students transform though selfmotivation results learn learn see oklahoma city,2
CQnwOZRgQXs_1,ill using handmade practice violin show type violin long cracked marred way,2
6rkV4QRcVnk_4,im going talk experience play opinions doesnt way negate anyone elses opinion,2
unOeTDc2rlY_33,team exercise lot fun know personally excited start process get know much,2
AHXwnFvqYDk_6,can imagine president saying,2
d38u9n5GOLM_18,well see clocks behind missing something cities towns go,2
LJGL2sGvSS0_14,the student business incubator absolutely crucial launching business,2
h7p5URoookk_2,ill agree theologically matter like build earth sort important,2
-uywlfIYOS8_4,and brand point view need make sure driving relevant insight,2
252097_0,hello expotv land,2
PUIsiLk8etk_6,you made aware way treat animals,2
oPvUDLhTrjI_3,he claims ancestral roots from aboot western world and yet finds time rest mind myanmar,2
d3EeIRaMbbk_11,there many fields similar actuarial jobs,2
F59hwsm4Ld0_1,in video going talking top three questions need asking home inspector,2
aiUq5xksJy0_2,so studying react extreme conditions lab help us learn chemistry going places often impossible visit,2
ogGweZUAVtU_28,for example supply inventories things like almost always general referred simply supplies,2
4Q95Lg3Icho_24,all right people heard story also want relive,2
kY64gXOapYk_3,so one way teach kids put things back play matching game,2
hawztAtYHCE_1,now going talk osteopathic technique called strain counter strain,2
Ob8vPQCPDX0_5,so know also added bonus also knew san antonio military town,2
Y4izAQYtGEw_3,nd think made difference last days,2
NCJTV5KaJJc_9,get lot really nice letters lots,2
QkMTYY69JYQ_0,bible says creationism truth,2
sC1NvtirijU_4,ow reason promise realized thats weve done clients todate,2
2BuFtglEcaY_8,im thankful daytoday work making strides improving lives individuals serve,2
1CjUHNYzW1E_0,hen child born shifted atmosphere,2
oaC1UATdtAg_1,because change want create world think experience includes responsibilities tasks good like,2
mjQfQx2K__8_12,and he teach he show things show even things come,2
rC7qKZMKa0U_0,according deloittes midmarket perspectives midmarket executives adapting managing uncertainty economic times,2
x266rUJQC_8_0,the last thing want take look talking evaluating speech speaker regards presentation overall poise confidence,2
oPlnhc0DkcU_1,home prices stabilizing even turning markets,2
v73dbqOUoXQ_6,and also taco lot times could soft tacos smaller maybe little bit bigger bigger smaller burrito,2
eREud0qYR3s_5,oure going need kind outlettype presence beautiful match,2
dEBug0QYayY_0,evolving insurance regulation time get ahead new report kpmg provides overview global local asia pacific insurance regulatory trends,2
obGF3RfWQKE_9,they buy think gonna make baby care easier,2
xjsaS-LeZ14_11,this regular twoinch binder got staples,2
Rdf0Psjyrwc_0,hi im molly stewart home warranty america id like talk today vyral marketing,2
6KvG5VbLalY_11,its big difference big shift mass marketing really targeted marketing thats headed least,2
VybXjsmsjAY_6,we also discuss scenarios illegal discrimination,2
13JpsLvddoY_8,thanks support look forward hearing soon,2
asWraTfIqq0_7,eve built massive amounts infrastructure,2
asWraTfIqq0_6,eve divided land,2
9cxlcpbmrH0_14,its definition hope strongly carved,2
A6R6J8SJtBc_2,personally satisfied one please look forward listening music and ill live stages march kobe hope like album come see live concert well,2
gKojBrXHhUc_14,its lot work lot deadlines lot stress willing talk people afraid go interviews,2
MbpPBLUjpV4_15,one best things walmarts fabulous employee benefits include plan store discounts health insurance bonus plans profit sharing,2
v9GshyXtiWg_12,professional dress important first impression make walk someone,2
niX_m3aMxhQ_3,if need share lets say folder email one particular folder boss ways technically setting access netid password,2
